<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20081226,00:00:00,866.5000000,871.7500000,863.0000000,869.0000000,155737
20081227,00:00:00,869.0000000,870.0000000,867.5000000,869.7500000,20668
20081229,00:00:00,869.0000000,873.5000000,853.2500000,866.2500000,398469
20081230,00:00:00,866.2500000,888.2500000,866.0000000,887.0000000,532993
20081231,00:00:00,886.7500000,908.0000000,886.2500000,901.5000000,541164
20090101,00:00:00,902.0000000,902.2500000,891.0000000,892.0000000,103779
20090102,00:00:00,900.0000000,932.7500000,896.5000000,927.7500000,634011
20090103,00:00:00,928.0000000,928.5000000,925.0000000,926.0000000,60972
20090105,00:00:00,924.7500000,934.2500000,916.5000000,925.0000000,730908
20090106,00:00:00,925.2500000,942.2500000,923.5000000,931.2500000,791715
20090107,00:00:00,931.5000000,933.5000000,898.7500000,904.0000000,980412
20090108,00:00:00,904.2500000,907.5000000,891.5000000,906.7500000,802722
20090109,00:00:00,906.7500000,914.7500000,884.2500000,886.2500000,1051267
20090110,00:00:00,886.0000000,886.5000000,882.7500000,885.2500000,48755
20090112,00:00:00,885.0000000,885.5000000,860.2500000,865.7500000,589181
20090113,00:00:00,866.2500000,874.0000000,857.0000000,867.0000000,838138
20090114,00:00:00,867.2500000,875.0000000,832.5000000,839.0000000,805145
20090115,00:00:00,839.2500000,848.5000000,813.0000000,835.2500000,907807
20090116,00:00:00,840.5000000,857.7500000,826.5000000,845.2500000,881442
20090117,00:00:00,845.7500000,849.5000000,845.7500000,849.2500000,85021
20090119,00:00:00,851.7500000,865.7500000,834.5000000,840.0000000,173558
20090120,00:00:00,839.7500000,847.2500000,800.2500000,802.0000000,699297
20090121,00:00:00,802.0000000,838.5000000,797.5000000,836.0000000,896949
20090122,00:00:00,836.7500000,844.0000000,807.5000000,824.0000000,873361
20090123,00:00:00,823.5000000,836.0000000,799.5000000,827.2500000,838549
20090124,00:00:00,827.2500000,827.5000000,823.0000000,823.5000000,76028
20090126,00:00:00,823.5000000,849.5000000,810.7500000,832.7500000,690071
20090127,00:00:00,833.0000000,847.5000000,830.2500000,841.7500000,729079
20090128,00:00:00,841.5000000,876.0000000,837.7500000,870.0000000,855254
20090129,00:00:00,870.0000000,872.5000000,840.2500000,841.5000000,864552
20090130,00:00:00,841.5000000,849.0000000,817.5000000,822.0000000,937535
20090131,00:00:00,825.0000000,826.5000000,823.7500000,825.7500000,31597
20090202,00:00:00,823.7500000,827.5000000,806.2500000,821.7500000,809036
20090203,00:00:00,821.5000000,839.7500000,816.0000000,834.5000000,818604
20090204,00:00:00,834.0000000,849.2500000,826.0000000,828.7500000,840865
20090205,00:00:00,828.5000000,848.7500000,816.7500000,842.5000000,606149
20090206,00:00:00,842.0000000,869.2500000,836.7500000,865.5000000,826207
20090207,00:00:00,865.2500000,868.5000000,864.5000000,868.0000000,102338
20090209,00:00:00,868.0000000,871.2500000,852.7500000,867.2500000,256331
20090210,00:00:00,867.0000000,867.5000000,825.5000000,825.5000000,700641
20090211,00:00:00,829.0000000,836.2500000,819.5000000,831.5000000,655932
20090212,00:00:00,831.7500000,833.7500000,805.5000000,832.0000000,911812
20090213,00:00:00,832.0000000,840.5000000,822.7500000,823.7500000,847874
20090214,00:00:00,823.5000000,824.2500000,818.7500000,820.0000000,98352
20090216,00:00:00,814.0000000,818.7500000,808.2500000,808.7500000,115565
20090217,00:00:00,809.2500000,812.2500000,786.7500000,787.7500000,909611
20090218,00:00:00,787.5000000,796.2500000,778.0000000,785.7500000,927918
20090219,00:00:00,785.7500000,796.7500000,775.2500000,778.0000000,976242
20090220,00:00:00,778.0000000,779.7500000,752.7500000,769.2500000,939637
20090221,00:00:00,769.0000000,770.2500000,766.2500000,770.0000000,97615
20090223,00:00:00,770.0000000,786.5000000,741.0000000,742.2500000,804701
20090224,00:00:00,743.0000000,774.7500000,739.7500000,771.2500000,910481
20090225,00:00:00,771.0000000,779.5000000,751.2500000,764.0000000,923740
20090226,00:00:00,764.0000000,779.0000000,750.5000000,751.7500000,549868
20090227,00:00:00,751.5000000,756.0000000,730.2500000,734.2500000,536496
20090228,00:00:00,734.2500000,735.7500000,732.5000000,733.0000000,102007
20090302,00:00:00,731.2500000,733.7500000,698.7500000,700.7500000,895757
20090303,00:00:00,700.7500000,715.2500000,691.2500000,695.7500000,1090597
20090304,00:00:00,695.5000000,723.7500000,681.5000000,711.7500000,1079616
20090305,00:00:00,711.7500000,712.0000000,676.5000000,682.7500000,679773
20090306,00:00:00,682.7500000,699.2500000,665.7500000,683.5000000,641834
20090307,00:00:00,683.7500000,688.7500000,682.2500000,688.5000000,92753
20090309,00:00:00,688.7500000,694.7500000,670.7500000,674.5000000,510808
20090310,00:00:00,674.5000000,721.7500000,673.5000000,717.2500000,579427
20090311,00:00:00,717.2500000,732.2500000,712.0000000,717.2500000,561703
20090312,00:00:00,717.2500000,750.0000000,708.0000000,746.7500000,282017
20090313,00:00:00,746.7500000,758.2500000,739.0000000,755.0000000,403538
20090316,00:00:00,750.7500000,771.5000000,746.2500000,753.7500000,454872
20090317,00:00:00,753.7500000,777.0000000,746.2500000,776.0000000,505843
20090318,00:00:00,775.7500000,800.2500000,761.7500000,791.7500000,506921
20090319,00:00:00,791.7500000,801.2500000,777.5000000,778.7500000,507055
20090320,00:00:00,779.0000000,785.5000000,761.5000000,763.7500000,534325
20090323,00:00:00,766.7500000,821.0000000,765.5000000,818.0000000,649362
20090324,00:00:00,818.2500000,819.7500000,801.2500000,802.2500000,539651
20090325,00:00:00,802.2500000,823.2500000,787.0000000,810.5000000,518143
20090326,00:00:00,810.5000000,830.5000000,810.2500000,827.0000000,492911
20090327,00:00:00,826.7500000,830.0000000,809.5000000,815.5000000,472427
20090330,00:00:00,812.5000000,815.2500000,775.7500000,784.2500000,416349
20090331,00:00:00,784.0000000,807.0000000,782.7500000,792.0000000,505408
20090401,00:00:00,791.5000000,810.0000000,779.5000000,805.7500000,441908
20090402,00:00:00,806.2500000,842.2500000,805.7500000,829.7500000,565249
20090403,00:00:00,829.7500000,844.2500000,822.7500000,838.5000000,1031562
20090404,00:00:00,838.5000000,842.5000000,838.0000000,840.7500000,106011
20090406,00:00:00,840.0000000,848.0000000,818.7500000,831.2500000,896789
20090407,00:00:00,831.0000000,833.7500000,810.7500000,811.7500000,1063409
20090408,00:00:00,811.5000000,825.2500000,802.2500000,821.7500000,1087450
20090409,00:00:00,821.7500000,853.5000000,820.5000000,853.2500000,942404
20090410,00:00:00,853.2500000,854.5000000,852.2500000,852.7500000,111676
20090413,00:00:00,848.7500000,861.2500000,841.5000000,854.7500000,627987
20090414,00:00:00,854.5000000,857.5000000,836.2500000,838.0000000,1047244
20090415,00:00:00,838.0000000,849.7500000,831.5000000,848.2500000,936769
20090416,00:00:00,848.5000000,866.7500000,840.2500000,860.7500000,1164108
20090417,00:00:00,860.7500000,872.0000000,853.7500000,866.0000000,984049
20090418,00:00:00,866.0000000,867.2500000,865.0000000,867.0000000,80972
20090420,00:00:00,865.5000000,865.5000000,831.5000000,832.2500000,750281
20090421,00:00:00,831.5000000,847.0000000,823.0000000,846.2500000,1088195
20090422,00:00:00,846.2500000,858.7500000,835.5000000,840.0000000,1174800
20090423,00:00:00,840.0000000,850.0000000,831.2500000,848.7500000,1132218
20090424,00:00:00,848.7500000,868.7500000,841.5000000,861.2500000,959140
20090425,00:00:00,861.0000000,867.0000000,861.0000000,866.5000000,86941
20090427,00:00:00,863.2500000,865.7500000,846.7500000,853.7500000,995257
20090428,00:00:00,854.0000000,861.2500000,838.5000000,850.7500000,1076115
20090429,00:00:00,851.0000000,879.2500000,849.2500000,870.0000000,1010498
20090430,00:00:00,869.7500000,887.0000000,864.7500000,868.5000000,1114047
20090501,00:00:00,868.5000000,877.5000000,862.5000000,874.2500000,946605
20090502,00:00:00,874.0000000,878.2500000,873.7500000,876.5000000,135776
20090504,00:00:00,876.0000000,904.0000000,876.0000000,904.0000000,1437153
20090505,00:00:00,904.2500000,905.0000000,893.7500000,900.0000000,2052600
20090506,00:00:00,900.2500000,917.2500000,891.0000000,916.2500000,1237280
20090507,00:00:00,916.2500000,928.7500000,898.0000000,904.0000000,1003833
20090508,00:00:00,904.2500000,927.7500000,903.0000000,926.0000000,1099828
20090509,00:00:00,926.2500000,926.5000000,924.0000000,924.5000000,108182
20090511,00:00:00,921.0000000,923.0000000,905.7500000,907.2500000,934841
20090512,00:00:00,907.2500000,915.2500000,894.0000000,906.0000000,1059071
20090513,00:00:00,906.0000000,911.2500000,880.0000000,881.7500000,1112176
20090514,00:00:00,882.0000000,896.5000000,878.7500000,889.5000000,1096339
20090515,00:00:00,889.7500000,895.2500000,876.7500000,881.5000000,1019736
20090516,00:00:00,881.2500000,883.5000000,880.7500000,882.7500000,81462
20090518,00:00:00,882.0000000,908.7500000,875.2500000,908.0000000,886272
20090519,00:00:00,908.0000000,915.7500000,903.5000000,906.5000000,1006797
20090520,00:00:00,906.5000000,923.5000000,899.5000000,901.5000000,1130849
20090521,00:00:00,901.7500000,902.0000000,878.0000000,887.2500000,1130457
20090522,00:00:00,887.2500000,895.7500000,882.0000000,886.2500000,907540
20090523,00:00:00,886.2500000,886.5000000,883.2500000,885.0000000,56557
20090525,00:00:00,885.5000000,891.0000000,878.2500000,890.2500000,67458
20090526,00:00:00,889.0000000,911.0000000,876.7500000,909.2500000,1010274
20090527,00:00:00,909.2500000,914.0000000,890.5000000,891.2500000,1112256
20090528,00:00:00,891.2500000,908.7500000,886.2500000,906.0000000,1123829
20090529,00:00:00,906.0000000,919.7500000,902.2500000,919.7500000,749472
20090530,00:00:00,919.7500000,924.2500000,919.2500000,921.7500000,137229
20090531,00:00:00,923.0000000,925.0000000,922.7500000,924.0000000,5674
20090601,00:00:00,924.0000000,947.2500000,923.7500000,938.0000000,821896
20090602,00:00:00,937.7500000,948.5000000,934.7500000,943.7500000,874013
20090603,00:00:00,943.7500000,945.7500000,922.7500000,930.2500000,936824
20090604,00:00:00,930.2500000,943.5000000,928.2500000,941.2500000,898720
20090605,00:00:00,941.5000000,957.2500000,933.2500000,940.5000000,975471
20090606,00:00:00,940.0000000,941.0000000,939.2500000,940.5000000,65512
20090607,00:00:00,938.7500000,939.2500000,934.5000000,936.7500000,26162
20090608,00:00:00,936.7500000,946.5000000,925.7500000,936.7500000,920475
20090609,00:00:00,936.5000000,947.0000000,935.2500000,943.7500000,886443
20090610,00:00:00,943.5000000,955.0000000,927.2500000,941.2500000,917961
20090611,00:00:00,941.0000000,952.7500000,932.7500000,939.5000000,537605
20090612,00:00:00,939.5000000,942.5000000,931.5000000,940.7500000,627268
20090613,00:00:00,942.2500000,942.5000000,940.2500000,940.7500000,67254
20090614,00:00:00,938.5000000,938.7500000,935.0000000,935.5000000,14045
20090615,00:00:00,935.7500000,936.0000000,915.2500000,916.7500000,805905
20090616,00:00:00,916.5000000,924.7500000,906.0000000,910.0000000,933354
20090617,00:00:00,910.0000000,914.2500000,899.2500000,906.0000000,962950
20090618,00:00:00,906.0000000,917.5000000,903.0000000,915.0000000,828644
20090619,00:00:00,914.7500000,923.0000000,911.0000000,916.0000000,861754
20090620,00:00:00,916.2500000,916.2500000,914.0000000,916.0000000,74094
20090621,00:00:00,914.0000000,919.2500000,913.2500000,918.5000000,21535
20090622,00:00:00,918.5000000,919.2500000,887.2500000,889.5000000,983264
20090623,00:00:00,889.5000000,894.2500000,884.2500000,892.0000000,858244
20090624,00:00:00,892.0000000,908.5000000,889.5000000,906.5000000,810498
20090625,00:00:00,906.2500000,917.7500000,891.0000000,913.0000000,1064567
20090626,00:00:00,913.0000000,919.0000000,908.5000000,914.0000000,728508
20090627,00:00:00,913.7500000,914.5000000,913.0000000,914.0000000,82744
20090628,00:00:00,913.2500000,913.2500000,909.2500000,909.5000000,17575
20090629,00:00:00,909.5000000,924.0000000,907.2500000,921.0000000,762328
20090630,00:00:00,921.0000000,926.0000000,908.2500000,918.0000000,1012700
20090701,00:00:00,918.0000000,928.2500000,913.5000000,917.0000000,837916
20090702,00:00:00,917.0000000,918.7500000,889.2500000,895.5000000,1018378
20090703,00:00:00,895.5000000,897.7500000,892.2500000,893.5000000,67912
20090705,00:00:00,892.0000000,893.7500000,884.0000000,885.7500000,36694
20090706,00:00:00,885.7500000,896.2500000,882.0000000,894.5000000,766768
20090707,00:00:00,894.7500000,898.0000000,875.2500000,878.0000000,918461
20090708,00:00:00,878.0000000,883.2500000,865.5000000,877.2500000,991260
20090709,00:00:00,877.2500000,884.5000000,874.5000000,876.7500000,908799
20090710,00:00:00,876.5000000,880.2500000,868.7500000,874.2500000,938031
20090711,00:00:00,874.7500000,875.7500000,873.5000000,874.2500000,68959
20090712,00:00:00,875.0000000,877.5000000,866.0000000,867.0000000,33588
20090713,00:00:00,867.2500000,898.2500000,865.5000000,897.7500000,1042716
20090714,00:00:00,897.5000000,912.7500000,892.5000000,909.5000000,1123105
20090715,00:00:00,909.5000000,930.7500000,908.5000000,921.7500000,1054979
20090716,00:00:00,921.5000000,940.5000000,921.0000000,932.2500000,1192583
20090717,00:00:00,932.5000000,938.7500000,928.2500000,937.2500000,849235
20090718,00:00:00,937.0000000,937.2500000,936.0000000,937.2500000,64914
20090719,00:00:00,936.7500000,941.7500000,933.7500000,940.2500000,25716
20090720,00:00:00,940.0000000,949.2500000,937.0000000,946.0000000,879302
20090721,00:00:00,945.7500000,956.2500000,939.5000000,952.5000000,951918
20090722,00:00:00,952.5000000,956.7500000,943.5000000,953.2500000,967002
20090723,00:00:00,953.5000000,976.5000000,950.2500000,964.0000000,1022053
20090724,00:00:00,964.0000000,979.0000000,962.5000000,979.0000000,916860
20090725,00:00:00,975.7500000,979.0000000,975.7500000,979.0000000,77037
20090726,00:00:00,976.7500000,983.7500000,973.7500000,983.5000000,30850
20090727,00:00:00,983.2500000,984.0000000,969.0000000,978.5000000,878122
20090728,00:00:00,978.7500000,981.5000000,966.0000000,972.5000000,1039067
20090729,00:00:00,972.5000000,978.7500000,964.2500000,977.5000000,1087622
20090730,00:00:00,977.5000000,994.0000000,976.0000000,986.0000000,1094790
20090731,00:00:00,986.0000000,990.5000000,978.2500000,982.0000000,985540
20090801,00:00:00,984.5000000,984.7500000,981.5000000,982.0000000,86461
20090802,00:00:00,983.0000000,987.5000000,982.0000000,985.7500000,30337
20090803,00:00:00,985.5000000,1001.5000000,983.2500000,998.0000000,911517
20090804,00:00:00,997.7500000,1005.7500000,992.0000000,1003.0000000,973301
20090805,00:00:00,1002.7500000,1006.5000000,991.2500000,1000.0000000,925072
20090806,00:00:00,999.7500000,1007.7500000,989.7500000,994.0000000,800637
20090807,00:00:00,994.0000000,1015.7500000,990.0000000,1006.5000000,950140
20090808,00:00:00,1008.0000000,1008.0000000,1005.5000000,1006.5000000,82969
20090809,00:00:00,1005.7500000,1007.7500000,1003.7500000,1005.2500000,25659
20090810,00:00:00,1005.0000000,1007.7500000,998.2500000,1006.5000000,721643
20090811,00:00:00,1006.2500000,1010.7500000,990.2500000,993.7500000,927094
20090812,00:00:00,993.7500000,1011.2500000,985.7500000,1006.0000000,1017969
20090813,00:00:00,1006.0000000,1015.7500000,998.2500000,1013.0000000,1015681
20090814,00:00:00,1012.7500000,1015.5000000,992.2500000,1006.2500000,978051
20090815,00:00:00,1002.5000000,1007.0000000,1002.2500000,1006.2500000,114085
20090816,00:00:00,1004.2500000,1004.2500000,997.7500000,998.0000000,36591
20090817,00:00:00,998.0000000,998.2500000,975.5000000,978.0000000,1303108
20090818,00:00:00,978.0000000,990.0000000,977.7500000,989.0000000,1102632
20090819,00:00:00,989.0000000,1002.7500000,977.0000000,1002.5000000,1217355
20090820,00:00:00,1002.5000000,1007.7500000,994.2500000,997.0000000,1021382
20090821,00:00:00,997.2500000,1027.0000000,996.7500000,1025.5000000,930434
20090822,00:00:00,1025.2500000,1025.5000000,1024.7500000,1025.5000000,31500
20090823,00:00:00,1025.2500000,1032.5000000,1024.5000000,1030.2500000,50070
20090824,00:00:00,1030.2500000,1035.0000000,1020.2500000,1022.7500000,972478
20090825,00:00:00,1023.0000000,1037.7500000,1018.2500000,1028.5000000,1119803
20090826,00:00:00,1028.2500000,1031.7500000,1020.2500000,1025.0000000,1069888
20090827,00:00:00,1025.2500000,1032.5000000,1014.7500000,1028.2500000,1042143
20090828,00:00:00,1028.5000000,1038.7500000,1022.0000000,1027.5000000,733120
20090829,00:00:00,1028.5000000,1029.2500000,1027.2500000,1027.5000000,53686
20090830,00:00:00,1026.7500000,1031.0000000,1021.2500000,1022.7500000,45353
20090831,00:00:00,1022.7500000,1023.2500000,1013.5000000,1022.7500000,821296
20090901,00:00:00,1022.7500000,1027.7500000,995.2500000,998.0000000,1186404
20090902,00:00:00,998.2500000,1001.0000000,991.0000000,995.5000000,918587
20090903,00:00:00,995.2500000,1004.0000000,991.2500000,1001.2500000,747492
20090904,00:00:00,1001.5000000,1016.2500000,1000.0000000,1014.0000000,902349
20090905,00:00:00,1015.5000000,1016.2500000,1013.5000000,1014.0000000,69039
20090906,00:00:00,1013.5000000,1015.5000000,1012.2500000,1014.5000000,12714
20090907,00:00:00,1014.5000000,1023.0000000,1013.7500000,1021.0000000,116849
20090908,00:00:00,1020.7500000,1026.7500000,1019.0000000,1021.2500000,750130
20090909,00:00:00,1021.0000000,1036.2500000,1018.7500000,1031.7500000,914934
20090910,00:00:00,1031.7500000,1039.5000000,1023.2500000,1035.5000000,502285
20090911,00:00:00,1035.5000000,1043.7500000,1033.5000000,1037.2500000,687839
20090912,00:00:00,1038.2500000,1038.5000000,1036.7500000,1037.2500000,49934
20090913,00:00:00,1035.7500000,1035.7500000,1025.5000000,1027.0000000,43879
20090914,00:00:00,1027.2500000,1045.2500000,1026.2500000,1040.7500000,892081
20090915,00:00:00,1040.5000000,1052.0000000,1038.5000000,1046.2500000,1156151
20090916,00:00:00,1046.0000000,1064.7500000,1045.5000000,1062.7500000,1121760
20090917,00:00:00,1063.0000000,1071.0000000,1056.0000000,1060.0000000,1110065
20090918,00:00:00,1059.7500000,1067.7500000,1057.5000000,1061.0000000,999651
20090919,00:00:00,1063.2500000,1063.2500000,1060.2500000,1061.0000000,88768
20090920,00:00:00,1059.2500000,1060.7500000,1057.5000000,1059.2500000,19377
20090921,00:00:00,1059.2500000,1062.7500000,1051.7500000,1062.2500000,988408
20090922,00:00:00,1062.2500000,1069.2500000,1061.5000000,1067.0000000,891916
20090923,00:00:00,1067.2500000,1075.5000000,1052.2500000,1052.7500000,993366
20090924,00:00:00,1052.7500000,1064.0000000,1041.0000000,1049.2500000,1170805
20090925,00:00:00,1049.2500000,1049.5000000,1036.2500000,1041.2500000,1006943
20090926,00:00:00,1040.0000000,1041.5000000,1039.7500000,1041.2500000,66639
20090927,00:00:00,1037.5000000,1039.2500000,1036.7500000,1038.5000000,3779
20090928,00:00:00,1038.2500000,1061.0000000,1037.0000000,1060.0000000,938125
20090929,00:00:00,1060.0000000,1065.7500000,1053.2500000,1056.0000000,949671
20090930,00:00:00,1056.2500000,1063.2500000,1042.0000000,1051.0000000,1339350
20091001,00:00:00,1051.0000000,1055.2500000,1023.7500000,1024.5000000,1283527
20091002,00:00:00,1024.5000000,1027.0000000,1012.0000000,1022.0000000,1189039
20091003,00:00:00,1020.5000000,1022.5000000,1020.2500000,1022.0000000,74080
20091004,00:00:00,1021.7500000,1025.7500000,1019.5000000,1023.5000000,30032
20091005,00:00:00,1023.7500000,1038.5000000,1021.2500000,1036.0000000,888202
20091006,00:00:00,1036.0000000,1056.7500000,1035.7500000,1051.7500000,1097791
20091007,00:00:00,1051.7500000,1064.5000000,1045.5000000,1062.7500000,1004361
20091008,00:00:00,1063.0000000,1067.2500000,1056.7500000,1063.5000000,921789
20091009,00:00:00,1063.7500000,1068.5000000,1058.5000000,1068.5000000,807723
20091010,00:00:00,1067.7500000,1068.5000000,1067.2500000,1068.5000000,68059
20091011,00:00:00,1067.7500000,1071.0000000,1067.2500000,1069.2500000,17382
20091012,00:00:00,1069.0000000,1076.7500000,1067.5000000,1071.7500000,731882
20091013,00:00:00,1071.7500000,1081.5000000,1063.0000000,1078.5000000,928713
20091014,00:00:00,1078.5000000,1089.7500000,1077.2500000,1087.7500000,1102910
20091015,00:00:00,1087.7500000,1093.2500000,1080.5000000,1091.5000000,1102581
20091016,00:00:00,1091.5000000,1095.2500000,1077.5000000,1082.2500000,1014681
20091017,00:00:00,1084.2500000,1084.5000000,1080.7500000,1082.2500000,97817
20091018,00:00:00,1080.2500000,1081.0000000,1076.2500000,1080.0000000,28108
20091019,00:00:00,1080.0000000,1096.7500000,1080.0000000,1095.5000000,862098
20091020,00:00:00,1095.5000000,1099.0000000,1082.2500000,1088.0000000,978663
20091021,00:00:00,1088.0000000,1098.5000000,1073.0000000,1076.7500000,1135856
20091022,00:00:00,1076.7500000,1095.0000000,1070.5000000,1094.5000000,1085760
20091023,00:00:00,1094.5000000,1095.2500000,1071.5000000,1076.7500000,1014171
20091024,00:00:00,1076.2500000,1077.5000000,1075.7500000,1076.7500000,74337
20091025,00:00:00,1076.5000000,1080.0000000,1075.0000000,1077.7500000,29605
20091026,00:00:00,1077.5000000,1088.5000000,1061.5000000,1063.7500000,893760
20091027,00:00:00,1064.0000000,1069.7500000,1057.2500000,1059.0000000,1094805
20091028,00:00:00,1059.0000000,1062.0000000,1037.2500000,1041.2500000,1182770
20091029,00:00:00,1041.2500000,1064.0000000,1038.7500000,1061.7500000,1093081
20091030,00:00:00,1061.7500000,1062.5000000,1029.5000000,1032.0000000,1134787
20091101,00:00:00,1031.2500000,1039.7500000,1028.7500000,1039.2500000,61297
20091102,00:00:00,1039.2500000,1049.5000000,1026.0000000,1040.7500000,1092838
20091103,00:00:00,1040.7500000,1046.5000000,1026.5000000,1046.0000000,1123844
20091104,00:00:00,1046.0000000,1058.2500000,1041.5000000,1043.0000000,972029
20091105,00:00:00,1043.2500000,1064.5000000,1039.0000000,1062.0000000,1015266
20091106,00:00:00,1062.2500000,1069.0000000,1053.7500000,1066.2500000,956049
20091107,00:00:00,1066.5000000,1067.0000000,1065.7500000,1066.2500000,57263
20091108,00:00:00,1066.0000000,1071.0000000,1065.0000000,1069.2500000,35125
20091109,00:00:00,1069.2500000,1092.0000000,1068.2500000,1088.0000000,1062031
20091110,00:00:00,1088.2500000,1096.7500000,1085.0000000,1094.0000000,980345
20091111,00:00:00,1094.0000000,1103.2500000,1091.2500000,1093.5000000,922881
20091112,00:00:00,1093.2500000,1101.0000000,1082.5000000,1088.5000000,1014590
20091113,00:00:00,1088.5000000,1096.0000000,1082.7500000,1091.5000000,967265
20091114,00:00:00,1091.2500000,1092.0000000,1090.7500000,1091.5000000,62343
20091115,00:00:00,1092.0000000,1099.5000000,1091.2500000,1099.0000000,39440
20091116,00:00:00,1099.0000000,1112.2500000,1097.7500000,1101.2500000,1192414
20091117,00:00:00,1101.2500000,1110.7500000,1100.0000000,1106.7500000,1057304
20091118,00:00:00,1106.7500000,1110.2500000,1101.0000000,1104.7500000,991447
20091119,00:00:00,1105.0000000,1106.7500000,1086.7500000,1094.0000000,1257138
20091120,00:00:00,1094.0000000,1095.0000000,1083.5000000,1089.7500000,1005857
20091121,00:00:00,1090.2500000,1090.5000000,1089.2500000,1089.7500000,81975
20091122,00:00:00,1089.7500000,1094.7500000,1089.0000000,1094.0000000,30364
20091123,00:00:00,1093.7500000,1111.5000000,1092.7500000,1101.5000000,1034785
20091124,00:00:00,1101.5000000,1107.0000000,1095.5000000,1105.2500000,1010406
20091125,00:00:00,1105.0000000,1111.2500000,1103.2500000,1104.0000000,711639
20091126,00:00:00,1104.0000000,1105.0000000,1071.7500000,1075.7500000,330027
