<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20091127,00:00:00,1075.5000000,1098.2500000,1067.0000000,1089.5000000,813826
20091129,00:00:00,1091.7500000,1098.0000000,1091.7500000,1093.7500000,74793
20091130,00:00:00,1093.7500000,1097.2500000,1084.7500000,1096.2500000,1037844
20091201,00:00:00,1096.5000000,1111.7500000,1094.0000000,1108.7500000,919325
20091202,00:00:00,1108.7500000,1115.2500000,1104.5000000,1113.0000000,899066
20091203,00:00:00,1112.7500000,1116.7500000,1096.2500000,1097.0000000,953297
20091204,00:00:00,1097.2500000,1119.0000000,1095.5000000,1108.5000000,1020844
20091205,00:00:00,1105.2500000,1108.5000000,1105.0000000,1108.5000000,108488
20091206,00:00:00,1108.0000000,1110.7500000,1105.5000000,1105.7500000,36333
20091207,00:00:00,1105.7500000,1110.2500000,1098.7500000,1104.7500000,801251
20091208,00:00:00,1104.7500000,1107.2500000,1087.7500000,1095.0000000,1411616
20091209,00:00:00,1095.2500000,1097.5000000,1085.2500000,1089.7500000,946433
20091210,00:00:00,1090.0000000,1101.5000000,1087.7500000,1100.5000000,365844
20091211,00:00:00,1100.5000000,1105.5000000,1096.2500000,1103.5000000,722273
20091212,00:00:00,1101.5000000,1103.5000000,1101.5000000,1103.5000000,70064
20091213,00:00:00,1102.7500000,1112.5000000,1099.7500000,1110.7500000,58810
20091214,00:00:00,1110.7500000,1113.0000000,1104.0000000,1109.2500000,709515
20091215,00:00:00,1109.2500000,1110.0000000,1100.2500000,1103.7500000,752973
20091216,00:00:00,1103.5000000,1112.0000000,1100.2500000,1100.7500000,739885
20091217,00:00:00,1100.7500000,1104.0000000,1091.0000000,1097.2500000,974256
20091218,00:00:00,1097.0000000,1102.7500000,1088.7500000,1097.7500000,919412
20091219,00:00:00,1098.2500000,1099.0000000,1096.7500000,1097.7500000,99430
20091220,00:00:00,1098.7500000,1102.0000000,1096.5000000,1099.2500000,32725
20091221,00:00:00,1099.2500000,1113.0000000,1097.7500000,1111.7500000,699633
20091222,00:00:00,1111.7500000,1115.7500000,1110.0000000,1114.5000000,607911
20091223,00:00:00,1114.5000000,1120.0000000,1111.2500000,1116.7500000,514639
20091224,00:00:00,1117.0000000,1122.5000000,1116.7500000,1122.0000000,197337
20091227,00:00:00,1120.5000000,1124.5000000,1117.5000000,1123.7500000,20473
20091228,00:00:00,1123.7500000,1126.0000000,1119.5000000,1123.7500000,383541
20091229,00:00:00,1124.0000000,1128.2500000,1118.7500000,1119.2500000,472346
20091230,00:00:00,1119.0000000,1123.7500000,1113.0000000,1123.5000000,450076
20091231,00:00:00,1123.2500000,1125.2500000,1110.0000000,1113.2500000,471059
20100101,00:00:00,1111.0000000,1113.2500000,1110.0000000,1113.2500000,101907
20100103,00:00:00,1113.7500000,1116.5000000,1113.2500000,1114.7500000,27784
20100104,00:00:00,1114.7500000,1129.7500000,1114.0000000,1127.7500000,786445
20100105,00:00:00,1127.7500000,1132.7500000,1125.0000000,1130.2500000,768788
20100106,00:00:00,1130.0000000,1135.5000000,1127.2500000,1130.7500000,700032
20100107,00:00:00,1131.0000000,1138.7500000,1127.0000000,1137.7500000,895333
20100108,00:00:00,1137.7500000,1141.7500000,1131.0000000,1141.7500000,809013
20100109,00:00:00,1141.0000000,1141.7500000,1140.7500000,1141.7500000,78291
20100110,00:00:00,1141.7500000,1147.5000000,1140.7500000,1146.2500000,40144
20100111,00:00:00,1146.0000000,1148.0000000,1137.7500000,1141.0000000,799621
20100112,00:00:00,1141.0000000,1143.0000000,1127.7500000,1135.0000000,1078921
20100113,00:00:00,1134.7500000,1145.2500000,1129.2500000,1144.5000000,935233
20100114,00:00:00,1144.2500000,1147.2500000,1138.2500000,1144.2500000,819312
20100115,00:00:00,1144.2500000,1146.0000000,1127.5000000,1132.0000000,1021837
20100116,00:00:00,1132.2500000,1132.7500000,1131.7500000,1132.0000000,76236
20100117,00:00:00,1131.5000000,1134.5000000,1129.5000000,1134.2500000,22003
20100118,00:00:00,1134.2500000,1137.5000000,1131.7500000,1135.0000000,118381
20100119,00:00:00,1135.2500000,1147.0000000,1126.2500000,1142.5000000,956426
20100120,00:00:00,1142.7500000,1143.2500000,1125.2500000,1139.0000000,1152622
20100121,00:00:00,1139.0000000,1139.2500000,1108.5000000,1112.0000000,1198877
20100122,00:00:00,1111.7500000,1115.7500000,1086.2500000,1091.2500000,1300735
20100123,00:00:00,1087.7500000,1091.7500000,1087.0000000,1091.2500000,172172
20100124,00:00:00,1094.0000000,1097.7500000,1093.5000000,1096.5000000,64545
20100125,00:00:00,1096.5000000,1103.0000000,1081.0000000,1084.0000000,1125701
20100126,00:00:00,1084.0000000,1100.0000000,1082.2500000,1088.7500000,1163733
20100127,00:00:00,1088.7500000,1103.5000000,1078.7500000,1102.2500000,1093072
20100128,00:00:00,1102.2500000,1102.7500000,1072.2500000,1072.7500000,1285465
20100129,00:00:00,1073.0000000,1093.2500000,1066.7500000,1068.7500000,1095671
20100130,00:00:00,1069.7500000,1070.0000000,1066.7500000,1068.7500000,125244
20100131,00:00:00,1070.0000000,1073.7500000,1068.0000000,1072.0000000,58975
20100201,00:00:00,1072.0000000,1087.5000000,1070.5000000,1084.0000000,978321
20100202,00:00:00,1083.7500000,1101.5000000,1082.0000000,1098.5000000,1043359
20100203,00:00:00,1098.5000000,1100.2500000,1090.5000000,1095.0000000,1032406
20100204,00:00:00,1095.0000000,1095.7500000,1059.2500000,1064.0000000,1348635
20100205,00:00:00,1064.2500000,1065.0000000,1041.0000000,1060.0000000,1403331
20100206,00:00:00,1063.0000000,1063.0000000,1059.2500000,1060.0000000,125110
20100207,00:00:00,1062.0000000,1062.2500000,1057.5000000,1059.5000000,39697
20100208,00:00:00,1059.2500000,1068.5000000,1053.0000000,1058.7500000,1070588
20100209,00:00:00,1059.0000000,1077.0000000,1058.0000000,1064.2500000,1198322
20100210,00:00:00,1064.0000000,1072.5000000,1056.2500000,1068.7500000,1101918
20100211,00:00:00,1068.7500000,1079.7500000,1057.7500000,1077.5000000,1134351
20100212,00:00:00,1077.2500000,1079.2500000,1060.2500000,1079.0000000,1306074
20100213,00:00:00,1075.0000000,1079.2500000,1074.7500000,1079.0000000,131750
20100214,00:00:00,1077.5000000,1077.7500000,1075.0000000,1075.2500000,18357
20100215,00:00:00,1075.2500000,1079.0000000,1073.5000000,1077.7500000,110254
20100216,00:00:00,1077.7500000,1096.0000000,1077.5000000,1095.5000000,1401821
20100217,00:00:00,1095.5000000,1100.0000000,1092.7500000,1097.5000000,904778
20100218,00:00:00,1097.7500000,1106.7500000,1092.7500000,1093.7500000,849446
20100219,00:00:00,1093.5000000,1111.0000000,1092.5000000,1106.2500000,885050
20100220,00:00:00,1107.2500000,1107.2500000,1105.2500000,1106.2500000,90139
20100221,00:00:00,1105.7500000,1110.5000000,1105.7500000,1109.2500000,35978
20100222,00:00:00,1109.0000000,1112.5000000,1103.5000000,1108.2500000,580873
20100223,00:00:00,1108.2500000,1112.7500000,1090.2500000,1097.7500000,854463
20100224,00:00:00,1097.7500000,1105.2500000,1092.5000000,1095.2500000,724607
20100225,00:00:00,1095.2500000,1107.5000000,1084.7500000,1104.7500000,1109309
20100226,00:00:00,1104.7500000,1106.5000000,1096.2500000,1105.2500000,838772
20100228,00:00:00,1105.7500000,1110.2500000,1105.2500000,1108.2500000,42353
20100301,00:00:00,1108.2500000,1115.5000000,1104.2500000,1114.0000000,883375
20100302,00:00:00,1114.0000000,1122.7500000,1112.7500000,1117.0000000,831678
20100303,00:00:00,1117.0000000,1125.0000000,1114.0000000,1114.2500000,805926
20100304,00:00:00,1114.2500000,1124.5000000,1114.0000000,1124.2500000,812430
20100305,00:00:00,1124.5000000,1138.7500000,1123.2500000,1136.5000000,983414
20100307,00:00:00,1136.0000000,1138.5000000,1135.7500000,1138.0000000,27685
20100308,00:00:00,1137.7500000,1140.5000000,1134.2500000,1135.2500000,663728
20100309,00:00:00,1135.2500000,1145.2500000,1131.5000000,1140.2500000,829557
20100310,00:00:00,1140.2500000,1148.0000000,1135.0000000,1136.7500000,786252
20100311,00:00:00,1136.7500000,1146.2500000,1134.0000000,1145.2500000,440452
20100312,00:00:00,1145.0000000,1152.0000000,1142.0000000,1146.5000000,703237
20100314,00:00:00,1146.0000000,1146.2500000,1140.2500000,1141.7500000,12500
20100315,00:00:00,1141.7500000,1147.7500000,1136.7500000,1147.0000000,675637
20100316,00:00:00,1147.0000000,1157.2500000,1144.5000000,1156.5000000,766333
20100317,00:00:00,1156.7500000,1165.5000000,1156.0000000,1161.5000000,782709
20100318,00:00:00,1161.7500000,1163.2500000,1156.2500000,1161.5000000,639919
20100319,00:00:00,1161.2500000,1165.0000000,1150.5000000,1156.2500000,841180
20100321,00:00:00,1150.7500000,1151.2500000,1147.7500000,1151.0000000,39144
20100322,00:00:00,1150.7500000,1163.7500000,1146.7500000,1162.5000000,1003981
20100323,00:00:00,1162.2500000,1170.5000000,1159.2500000,1168.2500000,901331
20100324,00:00:00,1168.2500000,1169.5000000,1161.0000000,1164.5000000,1043541
20100325,00:00:00,1164.7500000,1176.5000000,1158.2500000,1163.5000000,1063739
20100326,00:00:00,1163.2500000,1169.7500000,1156.7500000,1163.2500000,1039247
20100328,00:00:00,1164.5000000,1167.5000000,1164.0000000,1166.7500000,25188
20100329,00:00:00,1166.5000000,1171.0000000,1165.2500000,1169.2500000,919086
20100330,00:00:00,1169.2500000,1173.7500000,1164.5000000,1168.0000000,843155
20100331,00:00:00,1168.2500000,1170.5000000,1161.2500000,1169.2500000,1085562
20100401,00:00:00,1169.2500000,1177.5000000,1166.5000000,1171.5000000,1013457
20100402,00:00:00,1171.5000000,1178.7500000,1170.2500000,1177.7500000,81069
20100404,00:00:00,1178.7500000,1180.5000000,1177.7500000,1178.0000000,16660
20100405,00:00:00,1177.7500000,1183.7500000,1174.5000000,1180.7500000,665437
20100406,00:00:00,1180.7500000,1188.0000000,1177.2500000,1184.0000000,841756
20100407,00:00:00,1183.7500000,1186.0000000,1173.2500000,1176.5000000,964800
20100408,00:00:00,1176.5000000,1185.0000000,1171.2500000,1183.2500000,1081788
20100409,00:00:00,1183.5000000,1193.0000000,1183.2500000,1193.0000000,737977
20100411,00:00:00,1194.7500000,1198.5000000,1194.7500000,1196.5000000,44264
20100412,00:00:00,1196.7500000,1197.2500000,1188.0000000,1188.5000000,784491
20100413,00:00:00,1188.5000000,1196.2500000,1185.0000000,1195.7500000,818788
20100414,00:00:00,1195.5000000,1207.5000000,1194.5000000,1204.5000000,889601
20100415,00:00:00,1204.5000000,1210.5000000,1201.2500000,1202.5000000,994290
20100416,00:00:00,1202.5000000,1207.5000000,1182.7500000,1189.7500000,1213231
20100418,00:00:00,1186.0000000,1189.0000000,1185.0000000,1185.2500000,53268
20100419,00:00:00,1185.2500000,1197.0000000,1179.7500000,1196.2500000,1240503
20100420,00:00:00,1196.2500000,1209.5000000,1194.0000000,1209.0000000,945849
20100421,00:00:00,1209.0000000,1209.5000000,1195.2500000,1197.7500000,1101632
20100422,00:00:00,1197.7500000,1207.0000000,1186.5000000,1200.7500000,1282264
20100423,00:00:00,1200.5000000,1213.7500000,1197.5000000,1212.7500000,918151
20100425,00:00:00,1211.2500000,1215.2500000,1210.0000000,1212.7500000,30446
20100426,00:00:00,1212.7500000,1216.7500000,1206.7500000,1209.2500000,912322
20100427,00:00:00,1209.2500000,1209.7500000,1177.7500000,1181.7500000,1304556
20100428,00:00:00,1182.2500000,1192.0000000,1176.7500000,1189.2500000,1235362
20100429,00:00:00,1189.2500000,1206.2500000,1188.0000000,1203.5000000,1037681
20100430,00:00:00,1203.2500000,1207.7500000,1182.7500000,1185.7500000,1149632
20100503,00:00:00,1185.5000000,1202.0000000,1184.5000000,1197.7500000,1004759
20100504,00:00:00,1198.2500000,1198.7500000,1164.2500000,1172.0000000,1465592
20100505,00:00:00,1172.0000000,1175.0000000,1155.0000000,1164.7500000,1247330
20100506,00:00:00,1164.7500000,1168.7500000,1057.7500000,1126.0000000,1466586
20100507,00:00:00,1126.5000000,1135.0000000,1091.0000000,1107.5000000,1252623
20100509,00:00:00,1125.2500000,1139.0000000,1121.5000000,1137.7500000,227179
20100510,00:00:00,1137.7500000,1162.0000000,1137.7500000,1150.0000000,1463880
20100511,00:00:00,1149.7500000,1168.7500000,1140.5000000,1142.0000000,1028818
20100512,00:00:00,1142.0000000,1171.7500000,1141.2500000,1169.5000000,798546
20100513,00:00:00,1169.5000000,1174.7500000,1154.0000000,1158.5000000,855631
20100514,00:00:00,1158.5000000,1159.5000000,1123.7500000,1135.0000000,1022722
20100516,00:00:00,1133.7500000,1136.0000000,1120.2500000,1124.0000000,107438
20100517,00:00:00,1124.2500000,1140.2500000,1112.7500000,1132.5000000,1122740
20100518,00:00:00,1132.2500000,1147.5000000,1106.0000000,1112.0000000,2918220
20100519,00:00:00,1112.0000000,1122.7500000,1098.7500000,1110.2500000,3051357
20100520,00:00:00,1110.2500000,1115.5000000,1061.5000000,1074.7500000,1354693
20100521,00:00:00,1074.5000000,1088.7500000,1051.2500000,1084.5000000,3715738
20100523,00:00:00,1085.5000000,1086.7500000,1074.7500000,1080.5000000,92950
20100524,00:00:00,1080.7500000,1088.7500000,1052.2500000,1053.2500000,2186393
20100525,00:00:00,1053.2500000,1084.5000000,1036.7500000,1078.7500000,3316699
20100526,00:00:00,1078.5000000,1089.5000000,1055.5000000,1073.5000000,2482822
20100527,00:00:00,1073.5000000,1104.0000000,1072.2500000,1097.2500000,2278391
20100528,00:00:00,1097.0000000,1106.7500000,1083.2500000,1088.5000000,1974364
20100530,00:00:00,1088.5000000,1096.0000000,1085.7500000,1095.0000000,33534
20100531,00:00:00,1095.0000000,1096.0000000,1079.2500000,1082.0000000,96386
20100601,00:00:00,1082.2500000,1094.5000000,1067.2500000,1069.5000000,2131480
20100602,00:00:00,1069.5000000,1102.0000000,1067.7500000,1101.7500000,2030271
20100603,00:00:00,1101.7500000,1105.2500000,1090.7500000,1102.2500000,1848551
20100604,00:00:00,1102.5000000,1107.7500000,1059.2500000,1066.0000000,2792371
20100606,00:00:00,1064.2500000,1065.5000000,1052.0000000,1058.7500000,91826
20100607,00:00:00,1058.7500000,1070.7500000,1047.0000000,1054.2500000,2118957
20100608,00:00:00,1054.2500000,1063.2500000,1041.2500000,1056.2500000,2833392
20100609,00:00:00,1056.2500000,1077.7500000,1047.7500000,1057.5000000,2354553
20100610,00:00:00,1057.5000000,1083.5000000,1055.0000000,1078.2500000,1266838
20100611,00:00:00,1078.0000000,1088.2500000,1070.2500000,1085.0000000,1659384
20100613,00:00:00,1088.5000000,1091.5000000,1087.5000000,1088.2500000,20514
20100614,00:00:00,1088.2500000,1101.7500000,1084.2500000,1088.0000000,1745886
20100615,00:00:00,1087.7500000,1111.5000000,1084.2500000,1106.7500000,2085303
20100616,00:00:00,1106.5000000,1114.7500000,1100.0000000,1104.2500000,2051537
20100617,00:00:00,1104.2500000,1117.5000000,1100.7500000,1110.7500000,2214598
20100618,00:00:00,1110.5000000,1116.7500000,1108.2500000,1110.2500000,1515219
20100620,00:00:00,1116.0000000,1127.5000000,1115.5000000,1124.0000000,97584
20100621,00:00:00,1124.2500000,1129.5000000,1103.2500000,1110.7500000,1989231
20100622,00:00:00,1111.0000000,1114.5000000,1089.5000000,1094.0000000,2118413
20100623,00:00:00,1093.7500000,1097.7500000,1080.2500000,1089.5000000,1991933
20100624,00:00:00,1089.2500000,1091.0000000,1066.5000000,1072.2500000,2370724
20100625,00:00:00,1072.2500000,1079.5000000,1062.7500000,1074.7500000,2198649
20100627,00:00:00,1074.5000000,1078.5000000,1073.2500000,1077.0000000,31822
20100628,00:00:00,1076.7500000,1079.7500000,1063.7500000,1065.5000000,1644916
20100629,00:00:00,1065.5000000,1065.5000000,1030.2500000,1038.7500000,2726722
20100630,00:00:00,1039.0000000,1044.5000000,1016.0000000,1021.0000000,2365089
20100701,00:00:00,1021.2500000,1029.7500000,1006.0000000,1025.0000000,2775618
20100702,00:00:00,1025.2500000,1032.5000000,1010.7500000,1014.2500000,1919602
20100705,00:00:00,1017.7500000,1018.5000000,1002.7500000,1015.5000000,110753
20100706,00:00:00,1015.2500000,1038.5000000,1013.5000000,1019.5000000,1733341
20100707,00:00:00,1019.2500000,1062.2500000,1016.2500000,1058.0000000,2334217
20100708,00:00:00,1058.0000000,1068.5000000,1054.0000000,1067.7500000,1862393
20100709,00:00:00,1067.7500000,1075.0000000,1063.2500000,1072.5000000,1285426
20100711,00:00:00,1071.5000000,1072.2500000,1069.2500000,1070.0000000,20522
20100712,00:00:00,1069.7500000,1077.2500000,1065.5000000,1072.7500000,975340
20100713,00:00:00,1074.5000000,1099.0000000,1073.0000000,1097.5000000,988821
20100714,00:00:00,1097.7500000,1098.5000000,1083.5000000,1092.5000000,1761446
20100715,00:00:00,1092.5000000,1099.2500000,1076.2500000,1087.7500000,2116289
20100716,00:00:00,1087.5000000,1094.7500000,1059.0000000,1063.0000000,2207242
20100718,00:00:00,1061.7500000,1065.5000000,1060.0000000,1064.5000000,25997
20100719,00:00:00,1064.5000000,1071.0000000,1057.0000000,1065.2500000,1675827
20100720,00:00:00,1065.2500000,1085.0000000,1050.7500000,1077.7500000,2269946
20100721,00:00:00,1077.7500000,1087.7500000,1061.0000000,1062.0000000,2378836
20100722,00:00:00,1062.0000000,1094.5000000,1061.7500000,1089.7500000,2150067
20100723,00:00:00,1090.0000000,1101.5000000,1084.0000000,1100.5000000,1864996
20100725,00:00:00,1101.2500000,1104.5000000,1098.5000000,1103.0000000,33828
20100726,00:00:00,1102.7500000,1111.7500000,1097.0000000,1107.7500000,1414157
20100727,00:00:00,1107.7500000,1118.7500000,1106.0000000,1111.0000000,1645421
20100728,00:00:00,1111.0000000,1115.7500000,1099.2500000,1104.2500000,1516189
20100729,00:00:00,1104.5000000,1113.0000000,1088.7500000,1092.7500000,1917911
20100730,00:00:00,1092.7500000,1103.5000000,1083.5000000,1098.2500000,1819660
20100801,00:00:00,1104.2500000,1107.5000000,1101.7500000,1106.2500000,30228
20100802,00:00:00,1106.2500000,1124.2500000,1104.7500000,1119.5000000,1536440
20100803,00:00:00,1119.5000000,1122.7500000,1113.2500000,1115.5000000,1422587
20100804,00:00:00,1115.5000000,1126.0000000,1112.2500000,1123.5000000,1490265
20100805,00:00:00,1123.2500000,1127.7500000,1115.5000000,1124.7500000,1287689
20100806,00:00:00,1124.5000000,1127.0000000,1103.7500000,1119.5000000,1986572
20100808,00:00:00,1120.0000000,1121.5000000,1116.5000000,1118.7500000,24575
20100809,00:00:00,1118.7500000,1126.7500000,1118.0000000,1120.5000000,949444
20100810,00:00:00,1120.7500000,1124.5000000,1108.2500000,1112.0000000,1852550
20100811,00:00:00,1112.2500000,1112.2500000,1073.2500000,1081.5000000,2578056
20100812,00:00:00,1081.7500000,1087.5000000,1070.5000000,1085.0000000,2046364
20100813,00:00:00,1085.0000000,1089.0000000,1072.5000000,1076.0000000,1406800
20100815,00:00:00,1077.5000000,1077.5000000,1068.5000000,1075.7500000,54102
20100816,00:00:00,1075.7500000,1081.5000000,1066.2500000,1080.5000000,1551543
20100817,00:00:00,1080.5000000,1098.5000000,1078.2500000,1088.0000000,1711465
20100818,00:00:00,1088.0000000,1098.5000000,1083.7500000,1089.5000000,1677345
20100819,00:00:00,1089.2500000,1095.0000000,1068.5000000,1069.2500000,2114682
20100820,00:00:00,1069.2500000,1076.0000000,1061.7500000,1070.2500000,1728521
20100822,00:00:00,1069.5000000,1074.7500000,1069.0000000,1072.7500000,30094
20100823,00:00:00,1072.7500000,1080.2500000,1061.0000000,1061.7500000,1480276
20100824,00:00:00,1062.0000000,1063.2500000,1044.0000000,1051.5000000,2148875
20100825,00:00:00,1051.7500000,1057.7500000,1037.0000000,1056.5000000,2389390
20100826,00:00:00,1056.0000000,1061.7500000,1041.7500000,1048.2500000,1982494
20100827,00:00:00,1048.2500000,1064.5000000,1037.2500000,1063.7500000,2483841
20100829,00:00:00,1064.0000000,1072.7500000,1063.7500000,1068.5000000,58283
20100830,00:00:00,1068.5000000,1069.0000000,1043.2500000,1044.2500000,1405219
20100831,00:00:00,1044.0000000,1058.7500000,1037.5000000,1057.2500000,2354432
20100901,00:00:00,1057.0000000,1082.5000000,1050.7500000,1076.7500000,2328905
20100902,00:00:00,1076.7500000,1090.5000000,1076.5000000,1087.2500000,1579307
20100903,00:00:00,1087.5000000,1104.5000000,1086.2500000,1103.5000000,1882233
20100905,00:00:00,1103.7500000,1107.0000000,1101.7500000,1106.0000000,20074
20100906,00:00:00,1106.0000000,1107.2500000,1101.5000000,1103.5000000,121510
20100907,00:00:00,1103.5000000,1104.0000000,1088.2500000,1089.0000000,1514810
20100908,00:00:00,1089.0000000,1103.0000000,1086.2500000,1092.5000000,1676104
20100909,00:00:00,1092.5000000,1107.0000000,1092.0000000,1096.7500000,653754
20100910,00:00:00,1096.7500000,1105.7500000,1096.0000000,1105.0000000,1008023
20100912,00:00:00,1110.0000000,1114.7500000,1108.0000000,1114.0000000,42048
20100913,00:00:00,1114.0000000,1119.7500000,1110.7500000,1115.2500000,1369737
20100914,00:00:00,1115.5000000,1122.5000000,1110.2500000,1117.2500000,1863642
20100915,00:00:00,1117.2500000,1121.7500000,1109.0000000,1117.2500000,1646159
20100916,00:00:00,1117.0000000,1129.5000000,1112.7500000,1128.5000000,1544894
20100917,00:00:00,1128.5000000,1132.7500000,1117.0000000,1119.7500000,1728430
20100919,00:00:00,1119.0000000,1122.2500000,1117.0000000,1120.7500000,30228
20100920,00:00:00,1120.7500000,1140.2500000,1119.2500000,1132.5000000,1745348
20100921,00:00:00,1132.7500000,1144.0000000,1130.2500000,1139.5000000,1847291
20100922,00:00:00,1139.2500000,1140.0000000,1126.5000000,1133.5000000,1857636
20100923,00:00:00,1133.5000000,1134.5000000,1117.2500000,1124.0000000,2132798
20100924,00:00:00,1124.0000000,1144.5000000,1120.7500000,1143.2500000,1756546
20100926,00:00:00,1144.0000000,1149.7500000,1143.2500000,1147.2500000,54765
20100927,00:00:00,1147.0000000,1147.5000000,1137.0000000,1139.5000000,1290546
20100928,00:00:00,1139.2500000,1146.0000000,1127.2500000,1142.2500000,2168721
20100929,00:00:00,1142.2500000,1146.7500000,1135.5000000,1138.7500000,1791547
20100930,00:00:00,1138.7500000,1153.5000000,1131.2500000,1138.7500000,2547857
20101001,00:00:00,1138.7500000,1146.5000000,1134.5000000,1142.2500000,1967644
20101003,00:00:00,1143.2500000,1144.0000000,1138.7500000,1141.2500000,32757
20101004,00:00:00,1141.2500000,1144.0000000,1127.0000000,1136.2500000,1860750
20101005,00:00:00,1136.0000000,1158.7500000,1133.5000000,1156.5000000,2020034
20101006,00:00:00,1156.2500000,1160.0000000,1151.0000000,1155.0000000,1672324
20101007,00:00:00,1154.5000000,1163.7500000,1147.2500000,1158.2500000,1909453
20101008,00:00:00,1158.0000000,1164.0000000,1145.5000000,1160.5000000,1843495
20101010,00:00:00,1161.5000000,1165.0000000,1161.5000000,1162.2500000,24269
20101011,00:00:00,1162.2500000,1165.0000000,1153.2500000,1154.2500000,1009360
20101012,00:00:00,1154.5000000,1169.2500000,1151.7500000,1166.0000000,1837838
20101013,00:00:00,1165.7500000,1181.0000000,1164.7500000,1178.0000000,2144274
20101014,00:00:00,1178.0000000,1180.7500000,1162.5000000,1173.0000000,2352630
20101015,00:00:00,1172.7500000,1180.0000000,1163.0000000,1175.0000000,2320525
20101017,00:00:00,1174.5000000,1174.7500000,1167.0000000,1169.2500000,48415
20101018,00:00:00,1169.0000000,1182.2500000,1164.7500000,1170.7500000,1516785
20101019,00:00:00,1170.7500000,1178.0000000,1155.5000000,1167.7500000,3007026
20101020,00:00:00,1167.7500000,1180.0000000,1164.0000000,1174.2500000,2231677
20101021,00:00:00,1174.5000000,1186.2500000,1167.2500000,1178.0000000,2346383
20101022,00:00:00,1178.0000000,1181.5000000,1173.2500000,1180.7500000,1153042
20101024,00:00:00,1181.0000000,1193.0000000,1180.5000000,1191.0000000,67316
20101025,00:00:00,1190.7500000,1193.0000000,1181.0000000,1183.5000000,1635923
20101026,00:00:00,1183.2500000,1186.2500000,1174.0000000,1177.0000000,1705544
20101027,00:00:00,1176.7500000,1181.5000000,1167.7500000,1180.5000000,2060269
20101028,00:00:00,1180.5000000,1187.5000000,1173.2500000,1174.7500000,2004220
20101029,00:00:00,1174.5000000,1182.5000000,1172.0000000,1179.7500000,1692138
20101031,00:00:00,1180.2500000,1189.0000000,1180.2500000,1189.0000000,62136
